description,condition,memory,network,price,title,Model,Brand,OS,url,raw_content
"Mint Verizon LG G6 (Silver) with original box, charger, case, screen protector",good,32,Verizon,410,LG G6 (Verizon) [VS988],G6,LG,Android,https://swappa.com/listing/JKH045/view,.
"LG G6 Mint, all original box and OEM rapid charger included",good,32,Verizon,335,LG G6 (Verizon) [VS988],G6,LG,Android,https://swappa.com/listing/LLY698/view,.
"MINT, GLASS PROTECTOR, C CABLE, SPECIAL: FREE PRIOIRTY UPGRADE!",good,32,Verizon,350,LG G6 (Verizon) [VS988],G6,LG,Android,https://swappa.com/listing/YHD734/view,.
"9.5/10, GLASS PROTECTOR, NEAR MINT *EXCELLENT CONDITION*, C CABLE, SPECIAL: FREE PRIOIRTY UPGRADE!",good,32,Verizon,335,LG G6 (Verizon) [VS988],G6,LG,Android,https://swappa.com/listing/MCX105/view,.
"9.5/10, NEAR MINT *EXCELLENT CONDITION*, C CABLE, SPECIAL: FREE PRIOIRTY UPGRADE!",good,32,Verizon,335,LG G6 (Verizon) [VS988],G6,LG,Android,https://swappa.com/listing/EQD625/view,.
Mint phone selling as good with extras Verizon LG G6,good,32,Verizon,325,LG G6 (Verizon) [VS988],G6,LG,Android,https://swappa.com/listing/DXF306/view,.
8gb,good,8,Verizon,30,Moto G Prepaid (Verizon),moto G Prepaid ,Motorola,Android,https://swappa.com/listing/DMF194/view,.
Motorola Moto G (Verizon / Unlocked) in Excellent Conitdition for $50,good,8,Verizon,50,Moto G Prepaid (Verizon),moto G Prepaid ,Motorola,Android,https://swappa.com/listing/SAK017/view,.
"Motorola Moto G, Verizon Prepaid.  8GB, Black, Excellent Condition !!",good,8,Verizon,60,Moto G Prepaid (Verizon),moto G Prepaid ,Motorola,Android,https://swappa.com/listing/EFQ394/view,.
"Motorola Moto G, Verizon Prepaid.  8GB, Black, Excellent Condition !!",good,8,Verizon,60,Moto G Prepaid (Verizon),moto G Prepaid ,Motorola,Android,https://swappa.com/listing/HNB945/view,.
Motorola Moto G 8GB Black (Verizon Prepaid),good,8,Verizon,35,Moto G Prepaid (Verizon),moto G Prepaid ,Motorola,Android,https://swappa.com/listing/PZL329/view,.
Moto G XT1028 8GB Verizon Black Smartphone,good,8,Verizon,35,Moto G Prepaid (Verizon),moto G Prepaid ,Motorola,Android,https://swappa.com/listing/CWK765/view,.
Black 8gb,good,8,Verizon,25,Moto G Prepaid (Verizon),moto G Prepaid ,Motorola,Android,https://swappa.com/listing/VWE645/view,.
8gb,good,8,Verizon,25,Moto G Prepaid (Verizon),moto G Prepaid ,Motorola,Android,https://swappa.com/listing/PBT680/view,.
Motorola Moto G 8GB (VZW Prepaid) With Extra Backplates in Good Condition,good,8,Verizon,26,Moto G Prepaid (Verizon),moto G Prepaid ,Motorola,Android,https://swappa.com/listing/YGX852/view,.
Moto Z2 Force | Box and accessories | Case | Unlocked | Fast Shipping | Trusted Seller,Fair,64,Verizon,405,Moto Z2 Force (Verizon),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/HWT529/view,.
Brand New Never Used Moto Z2 Force with Tempered Glass Screen Protector,good,64,Verizon,430,Moto Z2 Force (Verizon),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/HVL199/view,.
Unused Moto z2 force unlocked,good,64,Verizon,440,Moto Z2 Force (Verizon),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/JIX397/view,.
Verizon Moto Z1,good,64,Verizon,465,Moto Z2 Force (Verizon),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/UBA434/view,.
Brand New Moto Z2 Force With Tempered Glass Screen Protector,good,64,Verizon,515,Moto Z2 Force (Verizon),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/NDL444/view,.
Moto Z2 Force (Verizon) | 64GB | Black | New,good,64,Verizon,515,Moto Z2 Force (Verizon),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/VYY999/view,.
New Z2 Force,good,64,Verizon,455,Moto Z2 Force (Verizon),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/HVV718/view,.
"LIKE NEW, FREE PRIORITY, TRUSTED SELLER",good,64,Verizon,350,Moto Z2 Force (Verizon),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/LYV964/view,.
almost new super black 64GB Moto Z2 Force plastic wrap still on. sealed accessories,good,64,Verizon,420,Moto Z2 Force (Verizon),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/EBD695/view,.
Mint Condition Moto Z2 Force Verizon,good,64,Verizon,430,Moto Z2 Force (Verizon),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/LLH533/view,.
Moto Z2 Force with Projector Moto Mod,good,64,Verizon,425,Moto Z2 Force (Verizon),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/YBG188/view,.
Featured: Priced to sell!,good,64,Verizon,629,Apple iPhone 8 (Verizon) [A1863],iPhone 8,Apple,iOS,https://swappa.com/listing/FLX661/view,.
"Apple iPhone 8 (Verizon) [A1863], Gold, 64 GB,",good,64,Verizon,600,Apple iPhone 8 (Verizon) [A1863],iPhone 8,Apple,iOS,https://swappa.com/listing/BMR178/view,.
Brand New Apple iPhone 8,good,64,Verizon,720,Apple iPhone 8 (Verizon) [A1863],iPhone 8,Apple,iOS,https://swappa.com/listing/SBT218/view,.
Mint condition with Bodyguardz case and tempered glass,good,256,Verizon,740,Apple iPhone 8 (Verizon) [A1863],iPhone 8,Apple,iOS,https://swappa.com/listing/MNP370/view,.
Brand New iPhone 8 256GB | Fast Shipping | Trusted Seller,good,256,Verizon,854,Apple iPhone 8 (Verizon) [A1863],iPhone 8,Apple,iOS,https://swappa.com/listing/LLW765/view,.
"iPhone 8, 256 gig",good,256,Verizon,730,Apple iPhone 8 (Verizon) [A1863],iPhone 8,Apple,iOS,https://swappa.com/listing/RHB999/view,.
"iPhone 8, 256GB, Space Grey",good,256,Verizon,735,Apple iPhone 8 (Verizon) [A1863],iPhone 8,Apple,iOS,https://swappa.com/listing/TUK137/view,.
Brand new (unopened box) iPhone 8 64GB A1863 MQ722LL/A from Verizon (unlocked),good,64,Verizon,649,Apple iPhone 8 (Verizon) [A1863],iPhone 8,Apple,iOS,https://swappa.com/listing/JIV002/view,.
Brand new in plastic,good,64,Verizon,620,Apple iPhone 8 (Verizon) [A1863],iPhone 8,Apple,iOS,https://swappa.com/listing/CEI154/view,.
"Apple iPhone 8 (Verizon) [A1863], Space Gray, 64GB",good,64,Verizon,580,Apple iPhone 8 (Verizon) [A1863],iPhone 8,Apple,iOS,https://swappa.com/listing/JZD511/view,.
Verizon Wireless - 30 Day Guarantee - Trusted Seller - Clean ESN - Fast Shipping,good,16,Verizon,110,LG Stylo 2 V (Verizon),Stylo 2 V,LG,Android,https://swappa.com/buy/stock/13048/view,.
UNLOCKED*NEAR MINT CONDITION*30 DAY WARRANTY*FAST SHIPPING*,good,16,Verizon,115,LG Stylo 2 V (Verizon),Stylo 2 V,LG,Android,https://swappa.com/listing/HWB654/view,.
UNLOCKED*NEAR MINT CONDITION*30 DAY WARRANTY*FAST SHIPPING*,good,16,Verizon,115,LG Stylo 2 V (Verizon),Stylo 2 V,LG,Android,https://swappa.com/listing/SVB073/view,.
"Freee Shipping! LG Stylo 2 V (Verizon) Gray, 16GB",good,16,Verizon,120,LG Stylo 2 V (Verizon),Stylo 2 V,LG,Android,https://swappa.com/listing/BLK357/view,.
"Freee Shipping! LG Stylo 2 V (Verizon) Gray, 16GB",good,16,Verizon,130,LG Stylo 2 V (Verizon),Stylo 2 V,LG,Android,https://swappa.com/listing/XTQ669/view,.
UNLOCKED*NEAR MINT CONDITION*30 DAY WARRANTY*FAST SHIPPING*,good,16,Verizon,115,LG Stylo 2 V (Verizon),Stylo 2 V,LG,Android,https://swappa.com/listing/NAW021/view,.
UNLOCKED* MINT CONDITION*30 DAY WARRANTY*FAST SHIPPING*,good,16,Verizon,125,LG Stylo 2 V (Verizon),Stylo 2 V,LG,Android,https://swappa.com/listing/BRH564/view,.
LG Stylo 2 V Mint condition Verizon,good,16,Verizon,125,LG Stylo 2 V (Verizon),Stylo 2 V,LG,Android,https://swappa.com/listing/FLL005/view,.
UNLOCKED*MINT CONDITION*30 DAY WARRANTY*FAST SHIPPING*,good,16,Verizon,125,LG Stylo 2 V (Verizon),Stylo 2 V,LG,Android,https://swappa.com/listing/NBC790/view,.
UNLOCKED* MINT CONDITION*30 DAY WARRANTY*FAST SHIPPING*,good,16,Verizon,125,LG Stylo 2 V (Verizon),Stylo 2 V,LG,Android,https://swappa.com/listing/EWJ170/view,.
Motorola DROID Maxx 2 (Verizon) - White - Very Good - SHIPS TODAY!,good,16,Verizon,105,Motorola DROID Maxx 2 (Verizon),DROID Maxx 2,Motorola,Android,https://swappa.com/listing/NXB976/view,.
Good: Good Condition l Motorola Droid Maxx 2 Verizon l 30 Day Warranty l Trusted Corporate Seller,good,16,Verizon,120,Motorola DROID Maxx 2 (Verizon),DROID Maxx 2,Motorola,Android,https://swappa.com/buy/stock/7988/view,.
Good: Good Condition l Motorola Droid Maxx 2 Verizon l 30 Day Warranty l Trusted Corporate Seller,good,16,Verizon,120,Motorola DROID Maxx 2 (Verizon),DROID Maxx 2,Motorola,Android,https://swappa.com/buy/stock/8004/view,.
Motorola DROID Maxx 2 Verizon Smartphone MINT No signs of use,good,16,Verizon,129,Motorola DROID Maxx 2 (Verizon),DROID Maxx 2,Motorola,Android,https://swappa.com/listing/TTV278/view,.
Motorola DROID Maxx 2 (Verizon Unlocked) Blue/Black - 16 GB in Great Condition With Rapid Charger,good,16,Verizon,133,Motorola DROID Maxx 2 (Verizon),DROID Maxx 2,Motorola,Android,https://swappa.com/listing/TLL494/view,.
Great Condition Motorola Droid Maxx 2 Verizon Phone,good,16,Verizon,115,Motorola DROID Maxx 2 (Verizon),DROID Maxx 2,Motorola,Android,https://swappa.com/listing/TLL841/view,.
Good Condition Trusted Seller Ships Next Business Day,good,16,Verizon,100,Motorola DROID Maxx 2 (Verizon),DROID Maxx 2,Motorola,Android,https://swappa.com/listing/ZSA566/view,.
Near Mint Blue 16GB Droid Maxx2,good,16,Verizon,100,Motorola DROID Maxx 2 (Verizon),DROID Maxx 2,Motorola,Android,https://swappa.com/listing/KSF142/view,.
"MOTOROLA DROID MAXX 2 16GB #22945 BLACK (VERIZON) **VERY GOOD CONDITION, CLEAN ESN**",good,16,Verizon,115,Motorola DROID Maxx 2 (Verizon),DROID Maxx 2,Motorola,Android,https://swappa.com/listing/GEL451/view,.
"Motorola DROID Maxx 2 (Verizon), Black with beautiful Raspberry Pink 16 GB, Good almost Mint",good,16,Verizon,119,Motorola DROID Maxx 2 (Verizon),DROID Maxx 2,Motorola,Android,https://swappa.com/listing/PLE039/view,.
Brand New Moto E4 Prepaid!,good,16,Verizon,69,Moto E4 Prepaid (Verizon),moto E4 Prepaid ,Motorola,Android,https://swappa.com/listing/TTK874/view,.
"Moto E4 Black, 2 GB RAM, 16 GB, UNLOCKED for ATT, T-MOBILE, WORLD GSM CARRIERS",good,16,Verizon,70,Moto E4 Prepaid (Verizon),moto E4 Prepaid ,Motorola,Android,https://swappa.com/listing/PMG720/view,.
"Brand New & Unlock Moto E4 (Verizon Prepaid) -5.0"" Screen, Finger Scanner",good,16,Verizon,74,Moto E4 Prepaid (Verizon),moto E4 Prepaid ,Motorola,Android,https://swappa.com/listing/MHC375/view,.
**UNLOCKED** MOTO E4 MOTXT1767PP (originally Verizon Prepaid) Brand New in Retail Sealed Box!,good,16,Verizon,75,Moto E4 Prepaid (Verizon),moto E4 Prepaid ,Motorola,Android,https://swappa.com/listing/IBV546/view,.
Motorola Moto E4 Verizon (Unlocked)  AT&T Tmobile World Gsm Phone New,good,16,Verizon,84,Moto E4 Prepaid (Verizon),moto E4 Prepaid ,Motorola,Android,https://swappa.com/listing/HWN196/view,.
Moto E4 unlocked new,good,16,Verizon,90,Moto E4 Prepaid (Verizon),moto E4 Prepaid ,Motorola,Android,https://swappa.com/listing/VTV958/view,.
New moto E4 Verizon ** free priority shipping **,good,16,Verizon,65,Moto E4 Prepaid (Verizon),moto E4 Prepaid ,Motorola,Android,https://swappa.com/listing/JQJ659/view,.
New moto E4 Verizon ** free priority shipping **,good,16,Verizon,65,Moto E4 Prepaid (Verizon),moto E4 Prepaid ,Motorola,Android,https://swappa.com/listing/PMC580/view,.
Brand new never used Verizon Motorola E4,good,16,Verizon,60,Moto E4 Prepaid (Verizon),moto E4 Prepaid ,Motorola,Android,https://swappa.com/listing/LGJ507/view,.
Brand new (Opened box) Unlocked for worldwide use,good,16,Verizon,67,Moto E4 Prepaid (Verizon),moto E4 Prepaid ,Motorola,Android,https://swappa.com/listing/HPT691/view,.
Unlocked (GSM) Moto E4. Screen protector and 2 cases included. 2-3 day shipping.,good,16,Verizon,68,Moto E4 Prepaid (Verizon),moto E4 Prepaid ,Motorola,Android,https://swappa.com/listing/UCY612/view,.
Brand New Moto X XT1096 | Fast Shipping | Trusted Seller,good,16,Verizon,90,Moto X 2014 (Verizon),moto X,Motorola,Android,https://swappa.com/listing/LIR078/view,.
Brand New Moto X XT1096 | Fast Shipping | Trusted Seller,good,16,Verizon,90,Moto X 2014 (Verizon),moto X,Motorola,Android,https://swappa.com/listing/IEC491/view,.
Brand New Moto X XT1096 | Fast Shipping | Trusted Seller,good,16,Verizon,90,Moto X 2014 (Verizon),moto X,Motorola,Android,https://swappa.com/listing/BMJ824/view,.
Brand New Moto X XT1096 | Fast Shipping | Trusted Seller,good,16,Verizon,90,Moto X 2014 (Verizon),moto X,Motorola,Android,https://swappa.com/listing/MPG345/view,.
Brand New Moto X XT1096 | Fast Shipping | Trusted Seller,good,16,Verizon,90,Moto X 2014 (Verizon),moto X,Motorola,Android,https://swappa.com/listing/DYG792/view,.
"GREAT CONDITION, WHITE, AND WOOD BACK Moto X 2014 (Verizon)",good,16,Verizon,100,Moto X 2014 (Verizon),moto X,Motorola,Android,https://swappa.com/listing/ICD536/view,.
Brand New Moto X XT1096 | Fast Shipping | Trusted Seller,good,16,Verizon,90,Moto X 2014 (Verizon),moto X,Motorola,Android,https://swappa.com/listing/RHY082/view,.
Brand New Moto X XT1096 | Fast Shipping | Trusted Seller,good,16,Verizon,90,Moto X 2014 (Verizon),moto X,Motorola,Android,https://swappa.com/listing/MCI253/view,.
Brand New Moto X XT1096 | Fast Shipping | Trusted Seller,good,16,Verizon,90,Moto X 2014 (Verizon),moto X,Motorola,Android,https://swappa.com/listing/GMI388/view,.
Brand New Moto X XT1096 | Fast Shipping | Trusted Seller,good,16,Verizon,90,Moto X 2014 (Verizon),moto X,Motorola,Android,https://swappa.com/listing/YYL174/view,.
"Leather back, screen in excellent condition, 32GB",good,32,Verizon,105,Moto X 2014 (Verizon),moto X,Motorola,Android,https://swappa.com/listing/ZPA137/view,.
"OK CONDITION, FREE PRIORITY UPGRADE, Samsung Samsung Galaxy S4 (Verizon) [SCH-I545]",Fair,16,Verizon,70,Samsung Galaxy S4 (Verizon) [SCH-I545],Galaxy S4 ,Samsung,Android,https://swappa.com/listing/TQP395/view,.
"OK CONDITION, FREE PRIORITY UPGRADE, Samsung Samsung Galaxy S4 (Verizon) [SCH-I545]",Fair,16,Verizon,70,Samsung Galaxy S4 (Verizon) [SCH-I545],Galaxy S4 ,Samsung,Android,https://swappa.com/listing/MLP205/view,.
Galaxy S4 Verizon Black - Good Condition!,good,16,Verizon,74,Samsung Galaxy S4 (Verizon) [SCH-I545],Galaxy S4 ,Samsung,Android,https://swappa.com/buy/stock/10423/view,.
Galaxy S4 Verizon White - Good Condition!,good,16,Verizon,74,Samsung Galaxy S4 (Verizon) [SCH-I545],Galaxy S4 ,Samsung,Android,https://swappa.com/buy/stock/10424/view,.
Good Condition Samsung Galaxy S4 | Fast Shipping | Trusted Seller,good,16,Verizon,85,Samsung Galaxy S4 (Verizon) [SCH-I545],Galaxy S4 ,Samsung,Android,https://swappa.com/listing/YJK125/view,.
Good Condition Samsung Galaxy S4 | Fast Shipping | Trusted Seller,good,16,Verizon,85,Samsung Galaxy S4 (Verizon) [SCH-I545],Galaxy S4 ,Samsung,Android,https://swappa.com/listing/LBC143/view,.
Very good condition phone plus accessories,good,16,Verizon,115,Samsung Galaxy S4 (Verizon) [SCH-I545],Galaxy S4 ,Samsung,Android,https://swappa.com/listing/EFK658/view,.
Great condition,good,16,Verizon,70,Samsung Galaxy S4 (Verizon) [SCH-I545],Galaxy S4 ,Samsung,Android,https://swappa.com/listing/EBG905/view,.
"Original Owner of Samsung Galaxy S4 [SCH-I545], Black, 16 GB, in Great condition for $70",good,16,Verizon,70,Samsung Galaxy S4 (Verizon) [SCH-I545],Galaxy S4 ,Samsung,Android,https://swappa.com/listing/SXZ192/view,.
Samsung Galaxy S4 SmartPhone SCH-i545 Verizon - Clean ESN,good,16,Verizon,65,Samsung Galaxy S4 (Verizon) [SCH-I545],Galaxy S4 ,Samsung,Android,https://swappa.com/listing/FQU805/view,.
"Samsung Galaxy S4 (Verizon) SCH-I545 Very Nice Condition, Clear IMEI, Fully Operable, Trusted Seller",good,16,Verizon,69,Samsung Galaxy S4 (Verizon) [SCH-I545],Galaxy S4 ,Samsung,Android,https://swappa.com/listing/RHQ249/view,.
"Samsung Galaxy S4 (Verizon) SCH-I545 Very Nice Condition, Clear IMEI, Fully Operable, Trusted Seller",good,16,Verizon,69,Samsung Galaxy S4 (Verizon) [SCH-I545],Galaxy S4 ,Samsung,Android,https://swappa.com/listing/LLG910/view,.
"Featured: Good iPhone SE 32gb, ***Fully Equipped***, IMEI Report, 301 Days left on Warranty, Clean",good,32,Verizon,219,Apple iPhone SE Prepaid (Verizon) [A1662],iPhone SE,Apple,iOS,https://swappa.com/listing/UBC843/view,.
Featured: IPHONE 5SE 32GB VERIZON PREPAID- NEW NEVER BEEN USED- SHIPS SAME DAY,good,32,Verizon,275,Apple iPhone SE Prepaid (Verizon) [A1662],iPhone SE,Apple,iOS,https://swappa.com/listing/ZKY127/view,.
Featured: SEALED IPHONE 5SE 32GB VERIZON PREPAID- NEW NEVER BEEN USED- SHIPS SAME DAY,good,32,Verizon,280,Apple iPhone SE Prepaid (Verizon) [A1662],iPhone SE,Apple,iOS,https://swappa.com/listing/SGF027/view,.
Featured: SEALED IPHONE 5SE 32GB VERIZON PREPAID- NEW NEVER BEEN USED- SHIPS SAME DAY,good,32,Verizon,280,Apple iPhone SE Prepaid (Verizon) [A1662],iPhone SE,Apple,iOS,https://swappa.com/listing/KTJ032/view,.
Featured: SEALED IPHONE 5SE 32GB VERIZON PREPAID- NEW NEVER BEEN USED- SHIPS SAME DAY,good,32,Verizon,280,Apple iPhone SE Prepaid (Verizon) [A1662],iPhone SE,Apple,iOS,https://swappa.com/listing/YNQ162/view,.
"Apple iPhone SE, 32gb, Silver, w/ box, charger, and un-used headphones, Verizon pre-paid",good,32,Verizon,130,Apple iPhone SE Prepaid (Verizon) [A1662],iPhone SE,Apple,iOS,https://swappa.com/listing/EPH173/view,.
Open Box iPhone SE with Case and Tempered Glass Screen Protector,good,32,Verizon,235,Apple iPhone SE Prepaid (Verizon) [A1662],iPhone SE,Apple,iOS,https://swappa.com/listing/SHJ968/view,.
Silver 32 GB iPhone SE with glass screen protector installed,good,32,Verizon,240,Apple iPhone SE Prepaid (Verizon) [A1662],iPhone SE,Apple,iOS,https://swappa.com/listing/NVB900/view,.
Iphone SE Brand New Sealed Same Day Shipping,good,32,Verizon,210,Apple iPhone SE Prepaid (Verizon) [A1662],iPhone SE,Apple,iOS,https://swappa.com/listing/YDH563/view,.
Iphone SE Brand New Sealed Same Day Shipping,good,32,Verizon,210,Apple iPhone SE Prepaid (Verizon) [A1662],iPhone SE,Apple,iOS,https://swappa.com/listing/PPW153/view,.
Apple Warranty - Fast Shipping- New iPhone SE 32GB  **TRUSTED SELLER**,good,32,Verizon,235,Apple iPhone SE Prepaid (Verizon) [A1662],iPhone SE,Apple,iOS,https://swappa.com/listing/AFC857/view,.
brand new in box,good,32,Verizon,210,Apple iPhone SE Prepaid (Verizon) [A1662],iPhone SE,Apple,iOS,https://swappa.com/listing/RGQ625/view,.
New iPhone SE 32gb,good,32,Verizon,190,Apple iPhone SE Prepaid (Verizon) [A1662],iPhone SE,Apple,iOS,https://swappa.com/listing/TDA597/view,.
Great Condition! BlackBerry Z30 Touch Screen Smartphone for Verizon - Ready to Go!,good,16,Verizon,60,Blackberry Z30 (Verizon),Z30,Blackberry,Android,https://swappa.com/listing/IRC577/view,.
Verizon Blackberry Z30 Device (Used),Fair,16,Verizon,62,Blackberry Z30 (Verizon),Z30,Blackberry,Android,https://swappa.com/listing/KGW227/view,.
Verizon Blackberry Z30 Device Complete With Box + New Case,good,16,Verizon,70,Blackberry Z30 (Verizon),Z30,Blackberry,Android,https://swappa.com/listing/DQG142/view,.
Verizon Blackberry Z30 Device Complete With Box + Case,good,16,Verizon,70,Blackberry Z30 (Verizon),Z30,Blackberry,Android,https://swappa.com/listing/DQS399/view,.
Verizon Blackberry Z30 Device With Box and Fosmon Gel Case,good,16,Verizon,70,Blackberry Z30 (Verizon),Z30,Blackberry,Android,https://swappa.com/listing/WWM526/view,.
Verizon Blackberry Z30 Device With Box and Fosmon Gel Case,good,16,Verizon,70,Blackberry Z30 (Verizon),Z30,Blackberry,Android,https://swappa.com/listing/JDD644/view,.
Verizon Blackberry Z30 (Used),good,16,Verizon,70,Blackberry Z30 (Verizon),Z30,Blackberry,Android,https://swappa.com/listing/CDF982/view,.
Verizon Blackberry Z30 Device with Box and a Case,good,16,Verizon,70,Blackberry Z30 (Verizon),Z30,Blackberry,Android,https://swappa.com/listing/XLJ815/view,.
Mint Condition! BlackBerry Z30 Touch Screen Smartphone for Verizon - Great Deal - Ready to Go!,good,16,Verizon,75,Blackberry Z30 (Verizon),Z30,Blackberry,Android,https://swappa.com/listing/PCT965/view,.
Blackberry Z30 Verizon in very good condition,good,16,Verizon,73,Blackberry Z30 (Verizon),Z30,Blackberry,Android,https://swappa.com/listing/PWB312/view,.
Near Mint Condition! BlackBerry Z30 Touch Screen Smartphone for Verizon - Ready to Go!,good,16,Verizon,60,Blackberry Z30 (Verizon),Z30,Blackberry,Android,https://swappa.com/listing/DHZ182/view,.
Verizon Blackberry Z30 Device (Used),good,16,Verizon,85,Blackberry Z30 (Verizon),Z30,Blackberry,Android,https://swappa.com/listing/XUF934/view,.
Verizon Blackberry Z30 Device (used) + Box + Case,good,16,Verizon,75,Blackberry Z30 (Verizon),Z30,Blackberry,Android,https://swappa.com/listing/RGK920/view,.
Unlocked Blackberry Z30 with extras,good,16,Verizon,50,Blackberry Z30 (Verizon),Z30,Blackberry,Android,https://swappa.com/listing/TDJ104/view,.
Unlocked 16GB BlackBerry Classic in Good Condition,Fair,16,Verizon,40,Blackberry Classic (Verizon),Classic,Blackberry,Android,https://swappa.com/listing/LSE227/view,.
